Instance,Terminal,Layer,X location,Y location,Voltage
_1045_,VPWR,li1,103.0400,19.0400,1.799868
_1044_,VPWR,li1,67.8500,62.5600,1.799673
_1043_,VPWR,li1,64.1700,62.5600,1.799685
_1042_,VPWR,li1,99.1300,57.1200,1.799661
_1041_,VPWR,li1,78.4300,62.5600,1.799647
_1040_,VPWR,li1,27.3700,57.1200,1.799906
_1039_,VPWR,li1,105.5700,68.0000,1.799662
_1038_,VPWR,li1,115.0000,68.0000,1.799655
_1037_,VPWR,li1,112.9300,68.0000,1.799656
_1036_,VPWR,li1,118.4500,57.1200,1.799651
_1035_,VPWR,li1,112.0100,19.0400,1.799862
_1034_,VPWR,li1,97.7500,19.0400,1.799874
_1033_,VPWR,li1,120.7500,40.8000,1.799727
_1032_,VPWR,li1,105.5700,46.2400,1.799760
_1031_,VPWR,li1,105.3400,51.6800,1.799686
_1030_,VPWR,li1,104.8800,62.5600,1.799626
_1029_,VPWR,li1,115.2300,51.6800,1.799683
_1028_,VPWR,li1,112.0100,13.6000,1.799901
_1027_,VPWR,li1,112.0100,46.2400,1.799758
_1026_,VPWR,li1,115.0000,40.8000,1.799728
_1025_,VPWR,li1,118.6800,40.8000,1.799727
_1024_,VPWR,li1,117.5300,62.5600,1.799623
_1023_,VPWR,li1,120.2900,19.0400,1.799859
_1022_,VPWR,li1,103.2700,78.8800,1.799727
_1021_,VPWR,li1,101.8900,68.0000,1.799667
_1020_,VPWR,li1,119.8300,68.0000,1.799655
_1019_,VPWR,li1,119.8300,89.7600,1.799443
_1018_,VPWR,li1,106.4900,78.8800,1.799724
_1017_,VPWR,li1,99.8200,73.4400,1.799727
_1016_,VPWR,li1,105.5700,57.1200,1.799656
_1015_,VPWR,li1,110.1700,89.7600,1.799448
_1014_,VPWR,li1,98.6700,62.5600,1.799629
_1013_,VPWR,li1,111.0900,95.2000,1.799059
_1012_,VPWR,li1,109.2500,89.7600,1.799449
_1011_,VPWR,li1,106.0300,73.4400,1.799725
_1010_,VPWR,li1,104.6500,73.4400,1.799725
_1009_,VPWR,li1,110.6300,100.6400,1.798888
_1008_,VPWR,li1,99.5900,40.8000,1.799736
_1007_,VPWR,li1,112.9300,29.9200,1.799714
_1006_,VPWR,li1,100.0500,24.4800,1.799741
_1005_,VPWR,li1,110.4000,29.9200,1.799715
_1004_,VPWR,li1,92.0000,29.9200,1.799731
_1003_,VPWR,li1,94.9900,19.0400,1.799876
_1002_,VPWR,li1,106.4900,40.8000,1.799732
_1001_,VPWR,li1,98.6700,24.4800,1.799741
_1000_,VPWR,li1,94.0700,13.6000,1.799915
_0999_,VPWR,li1,116.6100,57.1200,1.799651
_0998_,VPWR,li1,112.9300,40.8000,1.799728
_0997_,VPWR,li1,114.3100,19.0400,1.799861
_0996_,VPWR,li1,117.9900,35.3600,1.799757
_0995_,VPWR,li1,102.8100,19.0400,1.799868
_0994_,VPWR,li1,99.1300,35.3600,1.799764
_0993_,VPWR,li1,100.9700,13.6000,1.799908
_0992_,VPWR,li1,108.3300,24.4800,1.799732
_0991_,VPWR,li1,103.2700,24.4800,1.799736
_0990_,VPWR,li1,109.2500,19.0400,1.799864
_0989_,VPWR,li1,116.6100,29.9200,1.799713
_0988_,VPWR,li1,111.5500,35.3600,1.799758
_0987_,VPWR,li1,117.5300,19.0400,1.799860
_0986_,VPWR,li1,108.3300,46.2400,1.799759
_0985_,VPWR,li1,107.1800,35.3600,1.799760
_0984_,VPWR,li1,106.4900,19.0400,1.799865
_0983_,VPWR,li1,114.7700,13.6000,1.799901
_0982_,VPWR,li1,107.4100,13.6000,1.799903
_0981_,VPWR,li1,89.0100,19.0400,1.799884
_0980_,VPWR,li1,118.4500,46.2400,1.799758
_0979_,VPWR,li1,106.0300,40.8000,1.799732
_0978_,VPWR,li1,118.4500,35.3600,1.799757
_0977_,VPWR,li1,120.2900,29.9200,1.799713
_0976_,VPWR,li1,94.0700,78.8800,1.799737
_0975_,VPWR,li1,117.5300,116.9600,1.799096
_0974_,VPWR,li1,93.1500,62.5600,1.799631
_0973_,VPWR,li1,115.9200,73.4400,1.799723
_0972_,VPWR,li1,112.9300,89.7600,1.799446
_0971_,VPWR,li1,119.3700,62.5600,1.799623
_0970_,VPWR,li1,117.5300,73.4400,1.799723
_0969_,VPWR,li1,117.5300,46.2400,1.799758
_0968_,VPWR,li1,109.9400,73.4400,1.799724
_0967_,VPWR,li1,119.1400,68.0000,1.799655
_0966_,VPWR,li1,119.1400,24.4800,1.799728
_0965_,VPWR,li1,87.1700,40.8000,1.799751
_0964_,VPWR,li1,107.1800,106.0800,1.798693
_0963_,VPWR,li1,101.4300,51.6800,1.799689
_0962_,VPWR,li1,82.1100,46.2400,1.799782
_0961_,VPWR,li1,66.4700,78.8800,1.799791
_0960_,VPWR,li1,19.5500,95.2000,1.799859
_0959_,VPWR,li1,14.9500,84.3200,1.799917
_0958_,VPWR,li1,14.4900,116.9600,1.799846
_0957_,VPWR,li1,16.5600,95.2000,1.799858
_0956_,VPWR,li1,16.3300,95.2000,1.799858
_0955_,VPWR,li1,13.5700,73.4400,1.799933
_0954_,VPWR,li1,12.1900,78.8800,1.799950
_0953_,VPWR,li1,17.7100,73.4400,1.799934
_0952_,VPWR,li1,27.3700,51.6800,1.799920
_0951_,VPWR,li1,12.6500,46.2400,1.799955
_0950_,VPWR,li1,102.8100,13.6000,1.799906
_0949_,VPWR,li1,105.1100,89.7600,1.799451
_0948_,VPWR,li1,12.1900,46.2400,1.799955
